Id,SalePrice,LotArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,LotConfig,BldgType,YearBuilt,YearRemodAdd,Foundation,CentralAir,KitchenQual,PavedDrive,YrSold
576,118500,8480,832,832,384,1,0,2,6,0,1,158,0,102,0,0,0,Inside,1Fam,1947,1950,CBlock,Y,TA,Y,2008
577,145000,6292,861,877,600,2,0,3,6,1,1,0,50,0,0,0,0,Inside,1Fam,1928,1950,BrkTil,Y,TA,Y,2009
578,164500,11777,1164,1320,0,1,0,3,6,2,2,160,68,240,0,0,0,Inside,1Fam,1966,1966,CBlock,Y,TA,Y,2006
579,146000,3604,689,703,689,2,0,2,5,0,2,0,102,0,0,0,0,Corner,TwnhsE,2007,2007,PConc,Y,Gd,Y,2008
580,131500,12150,1050,1050,745,2,0,4,7,0,1,0,0,0,0,0,0,Inside,1Fam,1954,1954,BrkTil,N,TA,Y,2008
581,181900,14585,1144,1429,0,1,0,3,7,2,2,216,110,0,0,0,0,CulDSac,1Fam,1960,1987,CBlock,Y,Gd,Y,2007
582,253293,12704,2042,2042,0,2,1,3,8,1,3,0,90,0,0,0,0,Inside,1Fam,2008,2009,PConc,Y,Ex,Y,2009
583,118500,11841,816,816,0,1,0,3,5,0,0,0,32,0,0,0,0,Inside,Duplex,1990,1990,CBlock,Y,TA,Y,2007
584,325000,13500,1237,1521,1254,3,1,3,9,1,2,105,502,0,0,0,0,Inside,1Fam,1893,2000,BrkTil,Y,Gd,Y,2008
585,133000,6120,884,989,584,1,0,3,6,0,1,0,0,54,0,120,0,Inside,1Fam,1935,1995,BrkTil,Y,Gd,Y,2009
586,369900,11443,1868,2028,0,2,0,2,7,2,3,326,66,0,0,0,0,Inside,1Fam,2005,2006,PConc,Y,Gd,Y,2006
587,130000,10267,816,838,0,1,0,2,5,0,1,0,0,112,0,0,0,Inside,1Fam,1918,2000,BrkTil,Y,Fa,N,2008
588,137000,8740,840,860,0,1,0,2,4,0,2,0,0,0,0,0,0,Inside,1Fam,1982,1982,CBlock,Y,TA,Y,2009
589,143000,25095,1437,1473,0,1,0,1,5,2,1,0,48,0,0,60,0,Inside,1Fam,1968,2003,CBlock,Y,Ex,Y,2009
590,79500,9100,742,779,0,1,0,2,4,0,1,0,0,0,0,0,0,Inside,1Fam,1930,1960,BrkTil,Y,TA,P,2008
591,185900,8320,770,770,812,2,1,3,6,0,2,0,45,0,0,0,0,Inside,1Fam,2004,2004,PConc,Y,Gd,Y,2008
592,451950,13478,1722,1728,568,2,1,3,10,1,3,382,274,0,0,0,0,Corner,1Fam,2008,2008,PConc,Y,Ex,Y,2009
593,138000,6600,816,816,0,1,0,2,4,0,2,0,0,0,0,0,0,Inside,1Fam,1982,2003,PConc,Y,TA,Y,2008
594,140000,4435,848,848,0,1,0,1,4,0,2,140,0,0,0,0,0,Inside,TwnhsE,2003,2003,PConc,Y,Gd,Y,2009
595,110000,7990,924,924,0,1,0,3,5,0,1,0,0,0,0,0,0,Inside,1Fam,1975,1975,CBlock,Y,TA,Y,2008
596,319000,11302,1814,1826,0,2,0,3,7,1,3,180,75,0,0,120,0,Inside,1Fam,2005,2006,PConc,Y,Gd,Y,2006
597,114504,3600,684,684,684,1,0,3,7,0,1,0,158,0,0,0,0,Inside,1Fam,1910,1993,CBlock,N,TA,N,2006
598,194201,3922,1258,1402,0,0,2,2,7,1,3,120,16,0,0,0,0,Inside,TwnhsE,2006,2007,PConc,Y,Gd,Y,2007
599,217500,12984,1430,1647,0,2,0,3,7,1,2,0,0,0,0,0,0,Inside,1Fam,1977,1977,CBlock,Y,Gd,Y,2006
600,151000,1950,716,716,840,2,1,3,6,1,2,161,0,0,0,0,0,Inside,Twnhs,1980,1980,CBlock,Y,TA,Y,2008
601,275000,10927,1058,1058,846,2,1,3,8,1,2,179,60,0,0,0,0,Inside,1Fam,2005,2005,PConc,Y,Ex,Y,2006
602,141000,9000,780,780,595,1,1,3,6,1,1,0,162,0,0,126,0,Inside,1Fam,1937,1950,PConc,Y,Gd,P,2007
603,220000,10041,908,927,988,2,1,3,8,1,2,120,150,0,0,0,0,Inside,1Fam,1992,1992,PConc,Y,Gd,Y,2006
604,151000,3182,600,600,600,2,1,2,4,0,2,0,172,0,0,0,0,Inside,TwnhsE,2004,2005,PConc,Y,Gd,Y,2010
605,221000,12803,1494,1494,0,2,0,3,6,1,2,192,36,0,0,0,0,Inside,1Fam,2002,2002,PConc,Y,Gd,Y,2008
606,205000,13600,768,1186,800,2,1,3,7,3,2,0,42,0,0,189,0,Inside,1Fam,1965,1990,CBlock,Y,TA,Y,2009
607,152000,12464,1040,1040,0,1,0,3,6,0,2,168,0,0,0,0,0,Corner,1Fam,1996,1996,PConc,Y,Gd,Y,2009
608,225000,7800,896,1112,896,3,0,3,8,0,1,103,0,0,0,0,0,Inside,1Fam,1948,2002,CBlock,Y,Ex,Y,2006
609,359100,12168,965,1940,1254,2,1,4,10,2,2,0,0,0,0,0,0,Inside,1Fam,1934,1998,PConc,Y,TA,Y,2007
610,118500,7943,1029,1029,0,1,0,3,5,0,1,64,0,39,0,0,0,Inside,1Fam,1961,1961,CBlock,Y,TA,Y,2007
611,313000,11050,1440,1476,677,2,1,3,8,2,3,253,142,0,0,0,0,Inside,1Fam,2000,2000,PConc,Y,Ex,Y,2009
612,148000,10395,1032,1032,0,2,0,3,6,1,2,0,0,0,0,0,0,FR2,1Fam,1978,1978,CBlock,Y,TA,Y,2007
613,261500,11885,1299,1299,573,2,1,3,7,1,2,160,122,0,0,0,0,Inside,1Fam,2001,2001,PConc,Y,Ex,Y,2009
614,147000,8402,1120,1120,0,1,0,3,6,0,0,0,30,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,TA,Y,2007
615,75500,1491,630,630,0,1,0,1,3,0,0,96,24,0,0,0,0,Inside,TwnhsE,1972,1972,CBlock,Y,TA,Y,2010
616,137500,8800,936,1054,0,1,0,3,6,0,2,120,0,0,0,0,0,Inside,1Fam,1963,1963,PConc,Y,Gd,Y,2010
617,183200,7861,783,807,702,2,1,3,7,1,2,100,75,0,0,0,0,Inside,1Fam,2002,2003,PConc,Y,Gd,Y,2006
618,105500,7227,832,832,0,1,0,2,4,0,2,0,0,0,0,0,0,Corner,1Fam,1954,1954,CBlock,Y,Gd,Y,2008
619,314813,11694,1822,1828,0,2,0,3,9,1,3,0,108,0,0,260,0,Inside,1Fam,2007,2007,PConc,Y,Gd,Y,2007
620,305000,12244,1482,1482,780,2,1,4,10,2,3,168,0,0,0,0,0,Inside,1Fam,2003,2003,PConc,Y,Gd,Y,2008
621,67000,8248,864,864,0,1,0,2,5,0,0,0,0,100,0,0,0,Inside,1Fam,1914,1950,BrkTil,N,TA,N,2008
622,240000,10800,1522,1548,1066,2,1,4,9,1,2,38,243,0,0,0,0,Inside,1Fam,1974,1997,CBlock,Y,TA,Y,2008
623,135000,7064,980,980,0,1,0,3,6,0,2,192,0,0,0,0,0,Inside,1Fam,1977,1977,CBlock,Y,TA,Y,2009
624,168500,2117,756,756,756,2,1,2,4,1,2,0,32,0,0,0,0,Inside,TwnhsE,2000,2000,PConc,Y,Gd,Y,2007
625,165150,10400,732,1012,778,1,2,4,8,1,2,148,0,0,0,147,0,Inside,1Fam,1972,1972,CBlock,Y,TA,Y,2006
626,160000,10000,1116,1116,0,1,1,3,5,0,2,0,0,0,0,385,0,Corner,1Fam,1962,1962,CBlock,Y,TA,Y,2010
627,139900,12342,978,1422,0,1,0,3,6,1,1,0,0,36,0,0,0,Inside,1Fam,1960,1978,CBlock,Y,TA,Y,2007
628,153000,9600,1156,1520,0,1,0,3,7,2,1,0,0,189,0,0,0,Inside,1Fam,1955,1972,CBlock,Y,TA,Y,2010
629,135000,11606,1040,1040,1040,1,2,5,9,2,2,335,0,0,0,0,0,Inside,1Fam,1969,1969,PConc,Y,Fa,Y,2007
630,168500,9020,1248,1350,0,1,1,3,6,0,2,176,0,0,0,0,0,Corner,1Fam,1964,1964,CBlock,Y,TA,Y,2008
631,124000,9000,636,1089,661,1,0,3,8,0,1,0,0,293,0,0,0,Corner,1Fam,1880,1991,BrkTil,Y,Ex,N,2006
632,209500,4590,1554,1554,0,2,0,2,6,1,2,156,73,0,0,0,0,Inside,Twnhs,2006,2006,PConc,Y,Gd,Y,2007
633,82500,11900,1386,1411,0,2,0,3,6,1,2,192,0,0,0,0,0,Inside,1Fam,1977,1977,CBlock,Y,TA,Y,2009
634,139400,9250,1056,1056,0,1,0,3,6,0,1,390,0,0,0,0,0,Corner,1Fam,1954,2005,CBlock,Y,TA,Y,2007
635,144000,6979,1056,1056,0,0,0,0,4,0,2,264,56,0,0,0,0,Inside,Duplex,1980,1980,CBlock,Y,TA,Y,2010
636,200000,10896,1440,1440,1440,2,0,8,14,0,0,0,110,0,0,0,0,Inside,2fmCon,1914,1995,CBlock,Y,Fa,N,2007
637,60000,6120,264,800,0,1,0,1,4,1,0,0,0,0,0,0,0,Inside,1Fam,1936,1950,BrkTil,N,Fa,N,2009
638,93000,6000,811,811,576,2,0,3,7,0,1,0,0,0,0,0,0,Inside,2fmCon,1954,1954,CBlock,Y,Gd,Y,2009
639,85000,8777,796,796,0,1,0,2,4,0,0,328,0,164,0,0,0,Inside,1Fam,1910,1950,CBlock,Y,TA,P,2008
640,264561,3982,1520,1567,0,2,0,1,7,1,3,312,0,0,0,0,0,Inside,TwnhsE,2006,2006,PConc,Y,Ex,Y,2006
641,274000,12677,1518,1518,0,1,1,1,6,1,2,185,140,0,0,0,0,Inside,TwnhsE,2003,2004,PConc,Y,Ex,Y,2008
642,226000,7050,1057,1057,872,2,1,3,7,1,2,0,235,0,0,0,0,Inside,1Fam,2001,2001,PConc,Y,Gd,Y,2007
643,345000,13860,1952,2000,704,2,1,4,9,3,2,269,111,0,0,0,0,Inside,1Fam,1972,1995,CBlock,Y,Ex,Y,2009
644,152000,10793,780,780,840,2,1,4,7,0,2,208,0,0,0,0,0,Inside,1Fam,1969,1969,CBlock,Y,TA,Y,2007
645,370878,9187,1766,1766,0,2,1,2,7,1,3,195,130,0,0,0,0,Inside,1Fam,2009,2009,PConc,Y,Ex,Y,2009
646,143250,10530,981,981,0,1,1,3,5,0,2,0,312,40,0,0,0,Corner,1Fam,1971,1971,CBlock,Y,TA,Y,2007
647,98300,7200,0,1048,0,1,0,3,7,0,2,0,27,0,0,0,0,Inside,1Fam,1950,1950,CBlock,Y,TA,Y,2008
648,155000,10452,1094,1094,0,1,0,3,5,2,2,0,0,0,0,287,0,Inside,1Fam,1953,1953,CBlock,Y,TA,Y,2008
649,155000,7700,756,1051,788,1,1,4,7,1,2,0,124,216,0,0,0,Inside,1Fam,1966,1966,CBlock,Y,TA,Y,2010
650,84500,1936,630,630,0,1,0,1,3,0,0,0,0,0,0,0,0,Inside,Twnhs,1970,1970,CBlock,Y,TA,Y,2007
651,205950,8125,813,822,843,2,1,3,7,0,2,0,0,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Gd,Y,2008
652,108000,9084,755,755,755,1,0,4,7,1,1,120,0,0,0,0,0,Inside,1Fam,1940,1950,CBlock,Y,TA,P,2009
653,191000,8750,880,909,807,2,1,2,7,1,2,0,120,0,0,0,0,Inside,1Fam,1996,1996,PConc,Y,Gd,Y,2009
654,135000,10320,756,756,713,1,0,3,7,0,1,57,0,239,0,0,0,Inside,1Fam,1906,1995,CBlock,Y,TA,Y,2008
655,350000,10437,2109,2113,0,2,1,2,7,1,3,236,46,0,0,0,0,Inside,1Fam,1995,1995,PConc,Y,Gd,Y,2008
656,88000,1680,525,525,567,1,1,3,6,0,1,0,0,0,0,0,0,Inside,Twnhs,1971,1971,CBlock,Y,TA,Y,2010
657,145500,10007,1053,1053,0,1,1,3,5,0,1,0,0,0,0,0,0,Inside,1Fam,1959,2006,CBlock,Y,Gd,Y,2008
658,149000,7200,776,851,651,1,1,3,6,1,1,0,0,112,0,0,0,Inside,1Fam,1931,2000,BrkTil,Y,TA,P,2008
659,97500,17503,912,912,546,1,0,3,6,1,1,192,0,0,0,0,0,Inside,1Fam,1948,1950,CBlock,Y,TA,Y,2010
660,167000,9937,1486,1486,0,1,0,3,7,0,2,0,0,0,0,0,0,Corner,1Fam,1964,1999,PConc,Y,TA,Y,2009
661,197900,12384,793,1142,793,2,1,3,7,1,2,0,113,252,0,0,0,CulDSac,1Fam,1976,1976,CBlock,Y,TA,Y,2007
662,402000,46589,1629,1686,762,2,1,4,8,1,3,517,76,0,0,0,0,CulDSac,1Fam,1994,2005,PConc,Y,Gd,Y,2009
663,110000,13560,1392,1392,0,1,0,2,5,2,2,0,0,240,0,0,0,Corner,1Fam,1968,1968,CBlock,Y,TA,Y,2009
664,137500,10012,1138,1181,0,2,0,3,6,0,2,0,0,180,0,0,0,Inside,1Fam,1972,1972,CBlock,Y,TA,Y,2008
665,423000,20896,2077,2097,0,1,1,1,8,1,3,192,267,0,0,0,0,CulDSac,1Fam,2005,2006,PConc,Y,Ex,Y,2006
666,230500,11194,1406,1454,482,2,1,3,7,1,2,188,124,0,0,0,0,Corner,1Fam,2000,2000,PConc,Y,Gd,Y,2006
667,129000,18450,1021,1465,915,2,1,3,7,1,2,0,265,0,0,0,0,Inside,1Fam,1965,1979,CBlock,Y,TA,Y,2007
668,193500,8125,1408,1679,0,2,0,3,7,1,2,224,42,0,0,0,0,Inside,1Fam,1994,1998,PConc,Y,Gd,Y,2008
669,168000,14175,1188,1437,0,1,1,3,6,1,2,304,0,0,0,0,0,Corner,1Fam,1956,1987,CBlock,Y,TA,Y,2006
670,137500,11600,700,1180,0,1,0,2,5,1,1,0,0,67,0,0,0,Inside,1Fam,1922,1950,BrkTil,Y,Fa,Y,2006
671,173500,8633,738,738,738,2,1,3,7,0,2,100,35,0,0,0,0,FR2,1Fam,2005,2005,PConc,Y,Gd,Y,2009
672,103600,6629,672,697,672,2,0,3,6,0,1,147,0,0,0,0,0,Inside,1Fam,1925,1950,BrkTil,N,TA,Y,2009
673,165000,11250,1208,1208,0,1,1,3,6,1,2,198,42,0,0,0,0,Inside,1Fam,1977,1977,CBlock,Y,TA,Y,2006
674,257500,14442,1477,1839,0,2,0,3,7,2,2,0,87,0,0,200,0,Inside,1Fam,1957,2004,PConc,Y,Gd,Y,2007
675,140000,9200,1136,1136,0,1,0,3,5,1,1,426,0,0,0,0,0,Inside,1Fam,1965,1965,CBlock,Y,TA,Y,2008
676,148500,2289,855,855,586,2,1,3,7,1,2,28,0,0,0,0,0,Inside,Twnhs,1978,1978,CBlock,Y,TA,Y,2009
677,87000,9600,1095,1095,679,2,0,4,8,0,3,0,0,90,0,0,0,Inside,1Fam,1900,1950,BrkTil,N,TA,N,2006
678,109500,9022,768,792,0,1,0,2,5,0,1,316,0,120,0,0,0,Inside,1Fam,1924,2006,BrkTil,Y,Gd,N,2009
679,372500,11844,2046,2046,0,2,1,3,7,1,3,322,82,0,0,0,0,Inside,1Fam,2008,2008,PConc,Y,Gd,Y,2009
680,128500,9945,988,988,0,1,0,3,5,0,2,0,0,0,0,0,0,Inside,1Fam,1961,1961,CBlock,Y,TA,Y,2007
681,143000,8012,923,923,0,2,0,2,5,1,1,80,0,0,0,0,0,Inside,TwnhsE,1980,1980,CBlock,Y,TA,Y,2010
682,159434,4500,793,848,672,1,0,3,6,0,1,0,0,56,0,0,0,Inside,1Fam,1932,2000,BrkTil,Y,TA,Y,2009
683,173000,2887,1291,1291,0,1,0,2,6,1,2,307,0,0,0,0,0,Inside,1Fam,1996,1997,PConc,Y,Gd,Y,2008
684,285000,11248,1626,1668,0,2,0,3,7,1,3,257,45,0,0,0,0,Corner,1Fam,2002,2002,PConc,Y,Gd,Y,2007
685,221000,16770,1195,1195,644,2,1,4,7,0,2,0,81,0,0,0,0,CulDSac,1Fam,1998,1998,PConc,Y,TA,Y,2010
686,207500,5062,1190,1190,900,2,0,3,6,1,2,219,0,0,0,0,0,CulDSac,TwnhsE,1984,1984,CBlock,Y,Gd,Y,2007
687,227875,10207,874,874,887,3,0,3,7,0,2,144,105,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Gd,Y,2007
688,148800,5105,551,551,551,2,1,2,4,0,2,0,60,0,0,0,0,FR2,TwnhsE,2004,2004,PConc,Y,Gd,Y,2007
689,392000,8089,1419,1419,0,2,0,2,7,1,2,140,0,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Gd,Y,2007
690,194700,7577,1362,1362,0,2,0,2,6,1,2,192,28,0,0,0,0,Corner,TwnhsE,2005,2006,PConc,Y,Gd,Y,2007
691,141000,4426,848,848,0,1,0,1,3,1,2,149,0,0,0,0,0,Inside,TwnhsE,2004,2004,PConc,Y,Gd,Y,2008
692,755000,21535,2444,2444,1872,3,1,4,10,2,3,382,50,0,0,0,0,Corner,1Fam,1994,1995,PConc,Y,Ex,Y,2007
693,335000,26178,1210,1238,1281,2,1,4,9,2,2,320,27,0,0,0,0,Inside,1Fam,1989,1990,PConc,Y,Gd,Y,2006
694,108480,5400,1073,1073,0,1,0,2,4,0,1,0,0,112,0,0,0,Corner,1Fam,1921,1968,BrkTil,Y,TA,Y,2006
695,141500,6120,927,1067,472,1,1,3,5,0,2,112,0,0,0,0,0,Corner,1Fam,1936,1950,BrkTil,Y,TA,Y,2009
696,176000,13811,1112,1137,0,2,0,2,5,1,2,125,0,0,0,0,0,Inside,1Fam,1987,1987,CBlock,Y,Gd,Y,2006
697,89000,6000,616,616,0,1,0,2,4,0,1,0,0,129,0,0,0,Inside,1Fam,1921,1950,CBlock,Y,TA,Y,2006
698,123500,6420,980,1148,0,1,0,2,6,0,1,0,0,0,0,0,0,Inside,1Fam,1952,1952,PConc,Y,TA,Y,2006
699,138500,8450,894,894,0,1,0,3,5,1,1,416,144,0,0,0,0,Inside,1Fam,1965,2009,CBlock,Y,TA,Y,2010
700,196000,4282,1391,1391,0,2,0,2,5,0,2,156,158,0,0,0,0,Inside,TwnhsE,2004,2004,PConc,Y,Gd,Y,2008
701,312500,14331,1800,1800,0,2,0,3,7,1,3,270,78,0,0,0,0,Inside,1Fam,2002,2002,PConc,Y,Gd,Y,2006
702,140000,9600,1164,1164,0,1,1,3,6,0,2,0,0,0,0,0,0,Inside,1Fam,1969,1969,CBlock,Y,TA,Y,2006
703,361919,12438,1234,1264,1312,2,1,4,10,1,3,324,100,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Ex,Y,2006
704,140000,7630,360,1032,780,2,0,4,8,1,2,344,0,40,0,0,0,Inside,2fmCon,1900,1996,BrkTil,Y,Gd,N,2010
705,213000,8400,1473,1484,0,2,0,3,7,0,2,0,35,0,144,0,0,Inside,1Fam,2004,2005,PConc,Y,Gd,Y,2010
706,55000,5600,0,372,720,2,0,3,7,0,0,0,0,0,0,0,0,Inside,2fmCon,1930,1950,Slab,N,Fa,N,2010
707,302000,115149,1643,1824,0,2,0,2,5,2,2,380,48,0,0,0,0,CulDSac,1Fam,1971,2002,CBlock,Y,Gd,Y,2007
708,254000,6240,1324,1324,0,2,0,2,6,1,2,192,38,0,0,0,0,Inside,TwnhsE,2006,2006,PConc,Y,Gd,Y,2009
709,179540,9018,728,728,728,2,1,3,8,1,2,100,24,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Gd,Y,2007
710,109900,7162,876,904,0,1,0,3,6,0,1,0,0,0,0,0,0,Inside,1Fam,1966,1966,PConc,Y,TA,Y,2008
711,52000,4130,270,729,0,1,0,2,5,0,0,0,0,0,0,0,0,Inside,1Fam,1935,2003,CBlock,Y,TA,N,2008
712,102776,8712,859,859,319,1,0,2,7,0,1,68,0,98,0,0,0,Inside,1Fam,1900,1950,Stone,Y,TA,N,2010
713,189000,4671,1228,1228,0,2,0,2,5,1,2,168,120,0,0,0,0,Inside,TwnhsE,1988,1989,PConc,Y,Gd,Y,2008
714,129000,9873,960,960,0,1,0,3,6,0,2,0,288,0,0,0,0,Inside,2fmCon,1970,1970,CBlock,N,TA,Y,2006
715,130500,13517,725,725,754,2,1,3,6,0,2,0,44,0,0,0,0,CulDSac,1Fam,1976,2005,CBlock,Y,Gd,Y,2010
716,165000,10140,1064,1350,0,2,0,3,7,1,2,0,0,0,0,0,0,Inside,1Fam,1974,1974,CBlock,Y,TA,Y,2009
717,159500,10800,718,1576,978,1,1,3,8,0,2,0,48,143,0,0,0,Inside,1Fam,1890,1998,BrkTil,Y,TA,P,2007
718,157000,10000,1176,1178,0,1,1,3,5,1,2,224,0,0,0,0,0,Inside,1Fam,1973,2000,CBlock,Y,Gd,Y,2008
719,341000,10542,1311,1325,1093,2,1,3,9,1,3,250,154,216,0,0,0,Inside,1Fam,1993,1994,PConc,Y,Gd,Y,2008
720,128500,9920,971,971,0,1,1,3,5,1,1,0,0,0,0,0,0,Inside,1Fam,1969,1969,CBlock,Y,TA,Y,2006
721,275000,6563,1742,1742,0,2,0,2,5,1,2,114,28,234,0,0,0,CulDSac,1Fam,1985,1985,PConc,Y,Gd,Y,2006
722,143000,4426,848,848,0,1,0,1,3,0,2,160,0,0,0,0,0,Inside,TwnhsE,2004,2004,PConc,Y,Gd,Y,2010
723,124500,8120,864,864,0,1,0,3,5,0,2,0,0,0,0,0,0,Inside,1Fam,1970,1970,CBlock,Y,TA,Y,2009
724,135000,8172,941,997,473,2,0,4,7,0,1,0,0,0,0,156,0,Inside,1Fam,1954,1972,PConc,Y,TA,Y,2008
725,320000,13286,1698,1698,0,2,0,3,8,1,3,327,64,0,0,0,0,Inside,1Fam,2007,2008,PConc,Y,Ex,Y,2009
726,120500,6960,864,864,0,1,0,3,5,0,2,96,0,0,0,0,0,Inside,1Fam,1970,1970,CBlock,Y,Gd,Y,2009
727,222000,21695,880,1680,0,2,0,3,5,1,2,292,44,0,182,0,0,Corner,1Fam,1988,2007,CBlock,Y,Gd,Y,2009
728,194500,7314,1232,1232,0,2,0,2,6,0,2,132,0,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Gd,Y,2009
729,110000,11475,1584,1776,0,2,0,4,9,0,3,0,25,0,0,0,0,Corner,Duplex,1958,1958,CBlock,Y,TA,Y,2009
730,103000,6240,780,848,0,1,0,2,5,0,2,0,23,112,0,0,0,Inside,1Fam,1925,1950,CBlock,Y,TA,Y,2009
731,236500,5389,1595,1616,0,2,0,2,5,1,2,237,152,0,0,0,0,Inside,TwnhsE,1995,1996,PConc,Y,Gd,Y,2010
732,187500,9590,868,1146,0,2,0,3,6,1,2,160,22,0,0,0,0,Corner,1Fam,2003,2003,PConc,Y,Gd,Y,2007
733,222500,11404,1153,1153,878,2,1,3,8,1,2,192,84,0,0,0,0,Inside,1Fam,1998,1999,PConc,Y,Gd,Y,2008
734,131400,10000,864,1144,0,1,0,3,6,1,1,165,0,0,0,0,0,Corner,1Fam,1961,1983,CBlock,Y,TA,Y,2009
735,108000,8978,948,948,0,1,0,3,6,0,1,147,0,0,0,0,0,Corner,1Fam,1968,1968,PConc,Y,TA,Y,2007
736,163000,10800,880,880,888,1,1,2,6,2,2,0,341,0,0,0,0,Inside,1Fam,1914,1970,BrkTil,N,TA,N,2006
737,93500,8544,0,1040,0,2,0,2,6,0,2,0,0,0,0,0,0,Inside,Duplex,1950,1950,CBlock,N,TA,Y,2006
738,239900,10463,893,901,900,2,1,3,8,1,3,0,116,0,0,0,0,CulDSac,1Fam,2005,2005,PConc,Y,Gd,Y,2006
739,179000,10800,1200,1200,0,3,0,3,5,0,0,120,0,0,0,0,0,Inside,Duplex,1987,1988,CBlock,Y,TA,Y,2009
740,190000,9313,864,864,864,2,1,3,7,0,2,187,56,0,0,0,0,Inside,1Fam,2004,2004,PConc,Y,Gd,Y,2009
741,132000,9600,264,768,664,2,0,2,7,0,2,270,0,112,0,0,0,Inside,1Fam,1910,2002,BrkTil,Y,TA,Y,2007
742,142000,6768,912,912,0,1,0,3,5,0,1,168,0,0,0,0,0,Inside,1Fam,1961,1996,CBlock,Y,Gd,Y,2008
743,179000,8450,1349,1349,0,2,0,3,6,0,2,120,55,0,0,0,0,Inside,1Fam,2000,2001,PConc,Y,TA,Y,2007
744,175000,12886,520,1464,0,2,0,3,6,1,2,302,0,0,0,100,0,Inside,1Fam,1963,1999,CBlock,Y,TA,Y,2009
745,180000,5395,1337,1337,0,2,0,2,5,1,2,96,0,70,168,0,0,Inside,TwnhsE,1993,1993,PConc,Y,Gd,Y,2008
746,299800,8963,1142,1175,1540,3,1,4,11,2,2,0,204,0,0,0,0,Inside,1Fam,1976,1996,CBlock,Y,Gd,Y,2008
747,236000,8795,952,980,1276,2,1,4,8,1,2,224,54,0,0,0,0,Inside,1Fam,2000,2000,PConc,Y,Gd,Y,2009
748,265979,11700,1240,1320,1320,1,1,4,8,1,4,181,0,386,0,0,0,Corner,1Fam,1880,2003,Stone,N,Gd,N,2009
749,260400,10593,1720,1720,0,2,0,3,7,1,2,240,56,154,0,0,0,Inside,1Fam,1996,1996,PConc,Y,Gd,Y,2010
750,98000,8405,0,1088,441,2,0,4,9,0,1,92,0,185,0,0,0,Inside,1Fam,1945,1950,Slab,N,TA,N,2009
751,96500,8800,576,792,348,1,0,3,7,0,0,0,160,0,0,0,0,Corner,1Fam,1910,2004,BrkTil,Y,TA,N,2010
752,162000,7750,660,660,660,2,1,3,6,0,2,0,48,0,0,0,0,Inside,1Fam,2003,2003,PConc,Y,Gd,Y,2007
753,217000,9236,1479,1494,0,2,0,3,6,0,2,168,27,0,0,0,0,Inside,1Fam,1997,1997,PConc,Y,Gd,Y,2006
754,275500,10240,1030,1038,1060,2,1,3,8,1,3,192,52,0,0,0,0,Inside,1Fam,2005,2005,PConc,Y,Ex,Y,2006
755,156000,7930,1026,1026,0,1,0,3,5,0,2,171,48,0,0,0,0,Inside,1Fam,1969,2005,CBlock,Y,Gd,Y,2009
756,172500,3230,729,742,729,2,1,3,6,0,2,0,24,0,0,0,0,Inside,TwnhsE,1999,1999,PConc,Y,TA,Y,2009
757,212000,10769,866,866,902,2,1,3,7,0,2,144,105,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Gd,Y,2009
758,158900,11616,672,672,714,2,1,3,6,1,2,335,0,0,0,0,0,CulDSac,1Fam,1978,1978,CBlock,Y,TA,Y,2010
759,179400,2280,744,757,744,2,1,3,6,0,2,0,0,0,0,0,0,Inside,Twnhs,1999,1999,PConc,Y,TA,Y,2008
760,290000,12257,1318,1328,1203,2,1,4,9,1,3,222,98,0,0,0,0,Inside,1Fam,1995,1995,PConc,Y,Gd,Y,2007
761,127500,9100,864,864,0,1,0,2,5,0,1,0,0,0,0,0,0,Inside,1Fam,1959,1959,CBlock,Y,TA,Y,2009
762,100000,6911,1145,1301,0,1,0,2,5,0,2,0,0,0,0,0,0,FR2,1Fam,1924,1950,PConc,Y,Fa,Y,2009
763,215200,8640,756,764,783,2,1,3,7,0,2,169,45,0,0,0,0,Inside,1Fam,2009,2009,PConc,Y,Gd,Y,2010
764,337000,9430,1252,1268,1097,2,1,3,8,1,3,0,128,0,0,180,0,Inside,1Fam,1999,1999,PConc,Y,Gd,Y,2009
765,270000,9549,1494,1494,0,1,1,2,6,1,2,0,30,0,0,216,0,CulDSac,TwnhsE,1995,1996,PConc,Y,Ex,Y,2006
766,264132,14587,1498,1506,0,2,0,2,6,1,2,0,174,0,0,0,0,Inside,1Fam,2008,2008,PConc,Y,Ex,Y,2008
767,196500,10421,980,980,734,2,1,3,7,1,2,228,66,156,0,0,0,Inside,1Fam,1988,1988,CBlock,Y,TA,Y,2010
